 [2025-11-15 14:27:52] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 109254.3 | throughput per GPU (TFLOP/s/GPU): 121.6 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.555 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:10:24] iteration       72/30517578 | consumed samples:         4608 | elapsed time per iteration (ms): 34955.3 | throughput per GPU (TFLOP/s/GPU): 380.2 | learning rate: 9.437179E-08 | decoupled learning rate: 2.359295E-07 | global batch size:    64 | lm loss: 5.732293E+00 | loss scale: 1.0 | grad norm: 179.840 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:10:58] iteration       73/30517578 | consumed samples:         4672 | elapsed time per iteration (ms): 34000.3 | throughput per GPU (TFLOP/s/GPU): 390.8 | learning rate: 9.568251E-08 | decoupled learning rate: 2.392063E-07 | global batch size:    64 | lm loss: 5.388945E+00 | loss scale: 1.0 | grad norm: 184.620 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:11:33] iteration       74/30517578 | consumed samples:         4736 | elapsed time per iteration (ms): 34997.8 | throughput per GPU (TFLOP/s/GPU): 379.7 | learning rate: 9.699323E-08 | decoupled learning rate: 2.424831E-07 | global batch size:    64 | lm loss: 5.190035E+00 | loss scale: 1.0 | grad norm: 181.822 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:12:07] iteration       75/30517578 | consumed samples:         4800 | elapsed time per iteration (ms): 34195.6 | throughput per GPU (TFLOP/s/GPU): 388.6 | learning rate: 9.830395E-08 | decoupled learning rate: 2.457599E-07 | global batch size:    64 | lm loss: 4.678677E+00 | loss scale: 1.0 | grad norm: 185.105 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:12:41] iteration       76/30517578 | consumed samples:         4864 | elapsed time per iteration (ms): 34000.1 | throughput per GPU (TFLOP/s/GPU): 390.8 | learning rate: 9.961467E-08 | decoupled learning rate: 2.490367E-07 | global batch size:    64 | lm loss: 4.696125E+00 | loss scale: 1.0 | grad norm: 186.753 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:13:15] iteration       77/30517578 | consumed samples:         4928 | elapsed time per iteration (ms): 34145.8 | throughput per GPU (TFLOP/s/GPU): 389.2 | learning rate: 1.009254E-07 | decoupled learning rate: 2.523135E-07 | global batch size:    64 | lm loss: 4.193345E+00 | loss scale: 1.0 | grad norm: 184.661 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:13:49] iteration       78/30517578 | consumed samples:         4992 | elapsed time per iteration (ms): 34076.0 | throughput per GPU (TFLOP/s/GPU): 390.0 | learning rate: 1.022361E-07 | decoupled learning rate: 2.555903E-07 | global batch size:    64 | lm loss: 4.052812E+00 | loss scale: 1.0 | grad norm: 183.551 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:14:23] iteration       79/30517578 | consumed samples:         5056 | elapsed time per iteration (ms): 33886.7 | throughput per GPU (TFLOP/s/GPU): 392.1 | learning rate: 1.035468E-07 | decoupled learning rate: 2.588671E-07 | global batch size:    64 | lm loss: 3.889972E+00 | loss scale: 1.0 | grad norm: 176.026 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:14:59] iteration       80/30517578 | consumed samples:         5120 | elapsed time per iteration (ms): 35248.0 | throughput per GPU (TFLOP/s/GPU): 377.0 | learning rate: 1.048575E-07 | decoupled learning rate: 2.621439E-07 | global batch size:    64 | lm loss: 3.804110E+00 | loss scale: 1.0 | grad norm: 196.347 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:15:34] iteration       81/30517578 | consumed samples:         5184 | elapsed time per iteration (ms): 35353.1 | throughput per GPU (TFLOP/s/GPU): 375.9 | learning rate: 1.061683E-07 | decoupled learning rate: 2.654207E-07 | global batch size:    64 | lm loss: 3.512519E+00 | loss scale: 1.0 | grad norm: 174.771 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:16:08] iteration       82/30517578 | consumed samples:         5248 | elapsed time per iteration (ms): 33910.5 | throughput per GPU (TFLOP/s/GPU): 391.9 | learning rate: 1.074790E-07 | decoupled learning rate: 2.686975E-07 | global batch size:    64 | lm loss: 3.218612E+00 | loss scale: 1.0 | grad norm: 162.705 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:16:42] iteration       83/30517578 | consumed samples:         5312 | elapsed time per iteration (ms): 33796.8 | throughput per GPU (TFLOP/s/GPU): 393.2 | learning rate: 1.087897E-07 | decoupled learning rate: 2.719743E-07 | global batch size:    64 | lm loss: 3.022618E+00 | loss scale: 1.0 | grad norm: 148.487 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:17:17] iteration       84/30517578 | consumed samples:         5376 | elapsed time per iteration (ms): 34843.7 | throughput per GPU (TFLOP/s/GPU): 381.4 | learning rate: 1.101004E-07 | decoupled learning rate: 2.752511E-07 | global batch size:    64 | lm loss: 2.804859E+00 | loss scale: 1.0 | grad norm: 144.187 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:17:52] iteration       85/30517578 | consumed samples:         5440 | elapsed time per iteration (ms): 35087.2 | throughput per GPU (TFLOP/s/GPU): 378.7 | learning rate: 1.114111E-07 | decoupled learning rate: 2.785279E-07 | global batch size:    64 | lm loss: 2.690255E+00 | loss scale: 1.0 | grad norm: 136.160 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:18:28] iteration       86/30517578 | consumed samples:         5504 | elapsed time per iteration (ms): 36508.8 | throughput per GPU (TFLOP/s/GPU): 364.0 | learning rate: 1.127219E-07 | decoupled learning rate: 2.818047E-07 | global batch size:    64 | lm loss: 2.538707E+00 | loss scale: 1.0 | grad norm: 139.869 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:19:04] iteration       87/30517578 | consumed samples:         5568 | elapsed time per iteration (ms): 35686.2 | throughput per GPU (TFLOP/s/GPU): 372.4 | learning rate: 1.140326E-07 | decoupled learning rate: 2.850815E-07 | global batch size:    64 | lm loss: 2.383507E+00 | loss scale: 1.0 | grad norm: 132.337 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:19:40] iteration       88/30517578 | consumed samples:         5632 | elapsed time per iteration (ms): 36235.3 | throughput per GPU (TFLOP/s/GPU): 366.7 | learning rate: 1.153433E-07 | decoupled learning rate: 2.883583E-07 | global batch size:    64 | lm loss: 2.278162E+00 | loss scale: 1.0 | grad norm: 149.269 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:20:16] iteration       89/30517578 | consumed samples:         5696 | elapsed time per iteration (ms): 36129.0 | throughput per GPU (TFLOP/s/GPU): 367.8 | learning rate: 1.166540E-07 | decoupled learning rate: 2.916351E-07 | global batch size:    64 | lm loss: 1.987078E+00 | loss scale: 1.0 | grad norm: 122.845 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:20:51] iteration       90/30517578 | consumed samples:         5760 | elapsed time per iteration (ms): 34791.4 | throughput per GPU (TFLOP/s/GPU): 381.9 | learning rate: 1.179647E-07 | decoupled learning rate: 2.949118E-07 | global batch size:    64 | lm loss: 1.900562E+00 | loss scale: 1.0 | grad norm: 111.150 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:21:27] iteration       91/30517578 | consumed samples:         5824 | elapsed time per iteration (ms): 36156.7 | throughput per GPU (TFLOP/s/GPU): 367.5 | learning rate: 1.192755E-07 | decoupled learning rate: 2.981886E-07 | global batch size:    64 | lm loss: 1.679788E+00 | loss scale: 1.0 | grad norm: 106.470 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:22:03] iteration       92/30517578 | consumed samples:         5888 | elapsed time per iteration (ms): 36198.4 | throughput per GPU (TFLOP/s/GPU): 367.1 | learning rate: 1.205862E-07 | decoupled learning rate: 3.014654E-07 | global batch size:    64 | lm loss: 1.771039E+00 | loss scale: 1.0 | grad norm: 109.701 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:22:39] iteration       93/30517578 | consumed samples:         5952 | elapsed time per iteration (ms): 35703.7 | throughput per GPU (TFLOP/s/GPU): 372.2 | learning rate: 1.218969E-07 | decoupled learning rate: 3.047422E-07 | global batch size:    64 | lm loss: 1.462756E+00 | loss scale: 1.0 | grad norm: 99.369 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:23:15] iteration       94/30517578 | consumed samples:         6016 | elapsed time per iteration (ms): 36436.3 | throughput per GPU (TFLOP/s/GPU): 364.7 | learning rate: 1.232076E-07 | decoupled learning rate: 3.080190E-07 | global batch size:    64 | lm loss: 1.551083E+00 | loss scale: 1.0 | grad norm: 99.718 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:23:52] iteration       95/30517578 | consumed samples:         6080 | elapsed time per iteration (ms): 36556.8 | throughput per GPU (TFLOP/s/GPU): 363.5 | learning rate: 1.245183E-07 | decoupled learning rate: 3.112958E-07 | global batch size:    64 | lm loss: 1.319995E+00 | loss scale: 1.0 | grad norm: 91.329 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:24:27] iteration       96/30517578 | consumed samples:         6144 | elapsed time per iteration (ms): 34620.7 | throughput per GPU (TFLOP/s/GPU): 383.8 | learning rate: 1.258291E-07 | decoupled learning rate: 3.145726E-07 | global batch size:    64 | lm loss: 1.410236E+00 | loss scale: 1.0 | grad norm: 84.254 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:25:02] iteration       97/30517578 | consumed samples:         6208 | elapsed time per iteration (ms): 35644.4 | throughput per GPU (TFLOP/s/GPU): 372.8 | learning rate: 1.271398E-07 | decoupled learning rate: 3.178494E-07 | global batch size:    64 | lm loss: 1.348564E+00 | loss scale: 1.0 | grad norm: 83.015 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:25:39] iteration       98/30517578 | consumed samples:         6272 | elapsed time per iteration (ms): 36332.5 | throughput per GPU (TFLOP/s/GPU): 365.7 | learning rate: 1.284505E-07 | decoupled learning rate: 3.211262E-07 | global batch size:    64 | lm loss: 1.125830E+00 | loss scale: 1.0 | grad norm: 77.284 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:26:14] iteration       99/30517578 | consumed samples:         6336 | elapsed time per iteration (ms): 35859.3 | throughput per GPU (TFLOP/s/GPU): 370.6 | learning rate: 1.297612E-07 | decoupled learning rate: 3.244030E-07 | global batch size:    64 | lm loss: 1.112803E+00 | loss scale: 1.0 | grad norm: 77.610 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:26:51] iteration      100/30517578 | consumed samples:         6400 | elapsed time per iteration (ms): 36573.5 | throughput per GPU (TFLOP/s/GPU): 363.3 | learning rate: 1.310719E-07 | decoupled learning rate: 3.276798E-07 | global batch size:    64 | lm loss: 1.033719E+00 | loss scale: 1.0 | grad norm: 70.165 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:27:27] iteration      101/30517578 | consumed samples:         6464 | elapsed time per iteration (ms): 36209.1 | throughput per GPU (TFLOP/s/GPU): 367.0 | learning rate: 1.323827E-07 | decoupled learning rate: 3.309566E-07 | global batch size:    64 | lm loss: 9.335539E-01 | loss scale: 1.0 | grad norm: 65.702 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:28:03] iteration      102/30517578 | consumed samples:         6528 | elapsed time per iteration (ms): 35468.6 | throughput per GPU (TFLOP/s/GPU): 374.7 | learning rate: 1.336934E-07 | decoupled learning rate: 3.342334E-07 | global batch size:    64 | lm loss: 8.247809E-01 | loss scale: 1.0 | grad norm: 55.506 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:28:38] iteration      103/30517578 | consumed samples:         6592 | elapsed time per iteration (ms): 35062.2 | throughput per GPU (TFLOP/s/GPU): 379.0 | learning rate: 1.350041E-07 | decoupled learning rate: 3.375102E-07 | global batch size:    64 | lm loss: 8.332084E-01 | loss scale: 1.0 | grad norm: 54.033 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:29:13] iteration      104/30517578 | consumed samples:         6656 | elapsed time per iteration (ms): 34827.7 | throughput per GPU (TFLOP/s/GPU): 381.6 | learning rate: 1.363148E-07 | decoupled learning rate: 3.407870E-07 | global batch size:    64 | lm loss: 8.236865E-01 | loss scale: 1.0 | grad norm: 58.350 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:29:49] iteration      105/30517578 | consumed samples:         6720 | elapsed time per iteration (ms): 36237.7 | throughput per GPU (TFLOP/s/GPU): 366.7 | learning rate: 1.376255E-07 | decoupled learning rate: 3.440638E-07 | global batch size:    64 | lm loss: 7.914538E-01 | loss scale: 1.0 | grad norm: 50.346 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:30:25] iteration      106/30517578 | consumed samples:         6784 | elapsed time per iteration (ms): 36117.8 | throughput per GPU (TFLOP/s/GPU): 367.9 | learning rate: 1.389362E-07 | decoupled learning rate: 3.473406E-07 | global batch size:    64 | lm loss: 7.483860E-01 | loss scale: 1.0 | grad norm: 52.851 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:31:00] iteration      107/30517578 | consumed samples:         6848 | elapsed time per iteration (ms): 35310.2 | throughput per GPU (TFLOP/s/GPU): 376.3 | learning rate: 1.402470E-07 | decoupled learning rate: 3.506174E-07 | global batch size:    64 | lm loss: 6.154373E-01 | loss scale: 1.0 | grad norm: 38.615 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:31:35] iteration      108/30517578 | consumed samples:         6912 | elapsed time per iteration (ms): 34705.1 | throughput per GPU (TFLOP/s/GPU): 382.9 | learning rate: 1.415577E-07 | decoupled learning rate: 3.538942E-07 | global batch size:    64 | lm loss: 6.754656E-01 | loss scale: 1.0 | grad norm: 42.306 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:32:10] iteration      109/30517578 | consumed samples:         6976 | elapsed time per iteration (ms): 34980.7 | throughput per GPU (TFLOP/s/GPU): 379.9 | learning rate: 1.428684E-07 | decoupled learning rate: 3.571710E-07 | global batch size:    64 | lm loss: 6.282991E-01 | loss scale: 1.0 | grad norm: 39.542 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:32:45] iteration      110/30517578 | consumed samples:         7040 | elapsed time per iteration (ms): 34511.5 | throughput per GPU (TFLOP/s/GPU): 385.0 | learning rate: 1.441791E-07 | decoupled learning rate: 3.604478E-07 | global batch size:    64 | lm loss: 6.028296E-01 | loss scale: 1.0 | grad norm: 37.371 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:33:19] iteration      111/30517578 | consumed samples:         7104 | elapsed time per iteration (ms): 34444.0 | throughput per GPU (TFLOP/s/GPU): 385.8 | learning rate: 1.454898E-07 | decoupled learning rate: 3.637246E-07 | global batch size:    64 | lm loss: 5.810551E-01 | loss scale: 1.0 | grad norm: 35.705 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-15 15:33:54] iteration      112/30517578 | consumed samples:         7168 | elapsed time per iteration (ms): 35277.0 | throughput per GPU (TFLOP/s/GPU): 376.7 | learning rate: 1.468006E-07 | decoupled learning rate: 3.670014E-07 | global batch size:    64 | lm loss: 5.409087E-01 | loss scale: 1.0 | grad norm: 32.518 | number of skipped iterations:   0 | number of nan iterations:   0 |
