 [2025-11-16 17:42:20] iteration        1/30517578 | consumed samples:           64 | elapsed time per iteration (ms): 111053.3 | throughput per GPU (TFLOP/s/GPU): 119.7 | learning rate: 1.310719E-09 | decoupled learning rate: 3.276798E-09 | global batch size:    64 | lm loss: 1.195438E+01 | loss scale: 1.0 | grad norm: 80.507 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:26:20] iteration       72/30517578 | consumed samples:         4608 | elapsed time per iteration (ms): 36385.3 | throughput per GPU (TFLOP/s/GPU): 365.2 | learning rate: 9.437179E-08 | decoupled learning rate: 2.359295E-07 | global batch size:    64 | lm loss: 5.735731E+00 | loss scale: 1.0 | grad norm: 179.694 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:26:57] iteration       73/30517578 | consumed samples:         4672 | elapsed time per iteration (ms): 36863.8 | throughput per GPU (TFLOP/s/GPU): 360.5 | learning rate: 9.568251E-08 | decoupled learning rate: 2.392063E-07 | global batch size:    64 | lm loss: 5.393278E+00 | loss scale: 1.0 | grad norm: 184.456 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:27:34] iteration       74/30517578 | consumed samples:         4736 | elapsed time per iteration (ms): 37464.5 | throughput per GPU (TFLOP/s/GPU): 354.7 | learning rate: 9.699323E-08 | decoupled learning rate: 2.424831E-07 | global batch size:    64 | lm loss: 5.193630E+00 | loss scale: 1.0 | grad norm: 181.486 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:28:11] iteration       75/30517578 | consumed samples:         4800 | elapsed time per iteration (ms): 37182.5 | throughput per GPU (TFLOP/s/GPU): 357.4 | learning rate: 9.830395E-08 | decoupled learning rate: 2.457599E-07 | global batch size:    64 | lm loss: 4.679436E+00 | loss scale: 1.0 | grad norm: 184.721 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:28:49] iteration       76/30517578 | consumed samples:         4864 | elapsed time per iteration (ms): 37515.2 | throughput per GPU (TFLOP/s/GPU): 354.2 | learning rate: 9.961467E-08 | decoupled learning rate: 2.490367E-07 | global batch size:    64 | lm loss: 4.693714E+00 | loss scale: 1.0 | grad norm: 186.421 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:29:24] iteration       77/30517578 | consumed samples:         4928 | elapsed time per iteration (ms): 35450.1 | throughput per GPU (TFLOP/s/GPU): 374.9 | learning rate: 1.009254E-07 | decoupled learning rate: 2.523135E-07 | global batch size:    64 | lm loss: 4.189415E+00 | loss scale: 1.0 | grad norm: 184.139 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:30:02] iteration       78/30517578 | consumed samples:         4992 | elapsed time per iteration (ms): 37611.0 | throughput per GPU (TFLOP/s/GPU): 353.3 | learning rate: 1.022361E-07 | decoupled learning rate: 2.555903E-07 | global batch size:    64 | lm loss: 4.050826E+00 | loss scale: 1.0 | grad norm: 182.971 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:30:38] iteration       79/30517578 | consumed samples:         5056 | elapsed time per iteration (ms): 35981.3 | throughput per GPU (TFLOP/s/GPU): 369.3 | learning rate: 1.035468E-07 | decoupled learning rate: 2.588671E-07 | global batch size:    64 | lm loss: 3.886093E+00 | loss scale: 1.0 | grad norm: 175.601 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:31:15] iteration       80/30517578 | consumed samples:         5120 | elapsed time per iteration (ms): 37346.5 | throughput per GPU (TFLOP/s/GPU): 355.8 | learning rate: 1.048575E-07 | decoupled learning rate: 2.621439E-07 | global batch size:    64 | lm loss: 3.799625E+00 | loss scale: 1.0 | grad norm: 195.790 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:31:53] iteration       81/30517578 | consumed samples:         5184 | elapsed time per iteration (ms): 37845.1 | throughput per GPU (TFLOP/s/GPU): 351.1 | learning rate: 1.061683E-07 | decoupled learning rate: 2.654207E-07 | global batch size:    64 | lm loss: 3.509657E+00 | loss scale: 1.0 | grad norm: 174.374 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:32:32] iteration       82/30517578 | consumed samples:         5248 | elapsed time per iteration (ms): 38328.6 | throughput per GPU (TFLOP/s/GPU): 346.7 | learning rate: 1.074790E-07 | decoupled learning rate: 2.686975E-07 | global batch size:    64 | lm loss: 3.217554E+00 | loss scale: 1.0 | grad norm: 162.985 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:33:11] iteration       83/30517578 | consumed samples:         5312 | elapsed time per iteration (ms): 39152.1 | throughput per GPU (TFLOP/s/GPU): 339.4 | learning rate: 1.087897E-07 | decoupled learning rate: 2.719743E-07 | global batch size:    64 | lm loss: 3.024328E+00 | loss scale: 1.0 | grad norm: 148.717 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:33:47] iteration       84/30517578 | consumed samples:         5376 | elapsed time per iteration (ms): 36632.5 | throughput per GPU (TFLOP/s/GPU): 362.8 | learning rate: 1.101004E-07 | decoupled learning rate: 2.752511E-07 | global batch size:    64 | lm loss: 2.805953E+00 | loss scale: 1.0 | grad norm: 144.415 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:34:26] iteration       85/30517578 | consumed samples:         5440 | elapsed time per iteration (ms): 38492.3 | throughput per GPU (TFLOP/s/GPU): 345.2 | learning rate: 1.114111E-07 | decoupled learning rate: 2.785279E-07 | global batch size:    64 | lm loss: 2.691079E+00 | loss scale: 1.0 | grad norm: 136.583 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:35:03] iteration       86/30517578 | consumed samples:         5504 | elapsed time per iteration (ms): 37056.2 | throughput per GPU (TFLOP/s/GPU): 358.6 | learning rate: 1.127219E-07 | decoupled learning rate: 2.818047E-07 | global batch size:    64 | lm loss: 2.540940E+00 | loss scale: 1.0 | grad norm: 140.549 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:35:40] iteration       87/30517578 | consumed samples:         5568 | elapsed time per iteration (ms): 37595.3 | throughput per GPU (TFLOP/s/GPU): 353.5 | learning rate: 1.140326E-07 | decoupled learning rate: 2.850815E-07 | global batch size:    64 | lm loss: 2.383114E+00 | loss scale: 1.0 | grad norm: 132.748 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:36:18] iteration       88/30517578 | consumed samples:         5632 | elapsed time per iteration (ms): 37101.5 | throughput per GPU (TFLOP/s/GPU): 358.2 | learning rate: 1.153433E-07 | decoupled learning rate: 2.883583E-07 | global batch size:    64 | lm loss: 2.281628E+00 | loss scale: 1.0 | grad norm: 150.442 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:36:53] iteration       89/30517578 | consumed samples:         5696 | elapsed time per iteration (ms): 35645.7 | throughput per GPU (TFLOP/s/GPU): 372.8 | learning rate: 1.166540E-07 | decoupled learning rate: 2.916351E-07 | global batch size:    64 | lm loss: 1.988552E+00 | loss scale: 1.0 | grad norm: 123.635 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:37:29] iteration       90/30517578 | consumed samples:         5760 | elapsed time per iteration (ms): 35501.4 | throughput per GPU (TFLOP/s/GPU): 374.3 | learning rate: 1.179647E-07 | decoupled learning rate: 2.949118E-07 | global batch size:    64 | lm loss: 1.903139E+00 | loss scale: 1.0 | grad norm: 111.884 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:38:04] iteration       91/30517578 | consumed samples:         5824 | elapsed time per iteration (ms): 34841.8 | throughput per GPU (TFLOP/s/GPU): 381.4 | learning rate: 1.192755E-07 | decoupled learning rate: 2.981886E-07 | global batch size:    64 | lm loss: 1.676999E+00 | loss scale: 1.0 | grad norm: 106.615 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:38:38] iteration       92/30517578 | consumed samples:         5888 | elapsed time per iteration (ms): 34487.6 | throughput per GPU (TFLOP/s/GPU): 385.3 | learning rate: 1.205862E-07 | decoupled learning rate: 3.014654E-07 | global batch size:    64 | lm loss: 1.762800E+00 | loss scale: 1.0 | grad norm: 109.662 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:39:12] iteration       93/30517578 | consumed samples:         5952 | elapsed time per iteration (ms): 33934.9 | throughput per GPU (TFLOP/s/GPU): 391.6 | learning rate: 1.218969E-07 | decoupled learning rate: 3.047422E-07 | global batch size:    64 | lm loss: 1.456310E+00 | loss scale: 1.0 | grad norm: 99.357 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:39:46] iteration       94/30517578 | consumed samples:         6016 | elapsed time per iteration (ms): 33997.1 | throughput per GPU (TFLOP/s/GPU): 390.9 | learning rate: 1.232076E-07 | decoupled learning rate: 3.080190E-07 | global batch size:    64 | lm loss: 1.544874E+00 | loss scale: 1.0 | grad norm: 99.808 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:40:20] iteration       95/30517578 | consumed samples:         6080 | elapsed time per iteration (ms): 34064.0 | throughput per GPU (TFLOP/s/GPU): 390.1 | learning rate: 1.245183E-07 | decoupled learning rate: 3.112958E-07 | global batch size:    64 | lm loss: 1.315435E+00 | loss scale: 1.0 | grad norm: 91.430 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:40:54] iteration       96/30517578 | consumed samples:         6144 | elapsed time per iteration (ms): 34093.5 | throughput per GPU (TFLOP/s/GPU): 389.8 | learning rate: 1.258291E-07 | decoupled learning rate: 3.145726E-07 | global batch size:    64 | lm loss: 1.406725E+00 | loss scale: 1.0 | grad norm: 84.223 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:41:28] iteration       97/30517578 | consumed samples:         6208 | elapsed time per iteration (ms): 33728.0 | throughput per GPU (TFLOP/s/GPU): 394.0 | learning rate: 1.271398E-07 | decoupled learning rate: 3.178494E-07 | global batch size:    64 | lm loss: 1.345404E+00 | loss scale: 1.0 | grad norm: 82.922 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:42:02] iteration       98/30517578 | consumed samples:         6272 | elapsed time per iteration (ms): 34517.2 | throughput per GPU (TFLOP/s/GPU): 385.0 | learning rate: 1.284505E-07 | decoupled learning rate: 3.211262E-07 | global batch size:    64 | lm loss: 1.122570E+00 | loss scale: 1.0 | grad norm: 77.266 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:42:38] iteration       99/30517578 | consumed samples:         6336 | elapsed time per iteration (ms): 35665.0 | throughput per GPU (TFLOP/s/GPU): 372.6 | learning rate: 1.297612E-07 | decoupled learning rate: 3.244030E-07 | global batch size:    64 | lm loss: 1.107902E+00 | loss scale: 1.0 | grad norm: 77.587 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:43:13] iteration      100/30517578 | consumed samples:         6400 | elapsed time per iteration (ms): 35342.4 | throughput per GPU (TFLOP/s/GPU): 376.0 | learning rate: 1.310719E-07 | decoupled learning rate: 3.276798E-07 | global batch size:    64 | lm loss: 1.030618E+00 | loss scale: 1.0 | grad norm: 69.850 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:43:48] iteration      101/30517578 | consumed samples:         6464 | elapsed time per iteration (ms): 34883.0 | throughput per GPU (TFLOP/s/GPU): 380.9 | learning rate: 1.323827E-07 | decoupled learning rate: 3.309566E-07 | global batch size:    64 | lm loss: 9.318620E-01 | loss scale: 1.0 | grad norm: 65.681 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:44:24] iteration      102/30517578 | consumed samples:         6528 | elapsed time per iteration (ms): 36122.3 | throughput per GPU (TFLOP/s/GPU): 367.9 | learning rate: 1.336934E-07 | decoupled learning rate: 3.342334E-07 | global batch size:    64 | lm loss: 8.240907E-01 | loss scale: 1.0 | grad norm: 55.549 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:45:00] iteration      103/30517578 | consumed samples:         6592 | elapsed time per iteration (ms): 35201.1 | throughput per GPU (TFLOP/s/GPU): 377.5 | learning rate: 1.350041E-07 | decoupled learning rate: 3.375102E-07 | global batch size:    64 | lm loss: 8.324566E-01 | loss scale: 1.0 | grad norm: 54.056 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:45:36] iteration      104/30517578 | consumed samples:         6656 | elapsed time per iteration (ms): 36263.0 | throughput per GPU (TFLOP/s/GPU): 366.4 | learning rate: 1.363148E-07 | decoupled learning rate: 3.407870E-07 | global batch size:    64 | lm loss: 8.224509E-01 | loss scale: 1.0 | grad norm: 58.131 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:46:15] iteration      105/30517578 | consumed samples:         6720 | elapsed time per iteration (ms): 38865.4 | throughput per GPU (TFLOP/s/GPU): 341.9 | learning rate: 1.376255E-07 | decoupled learning rate: 3.440638E-07 | global batch size:    64 | lm loss: 7.899880E-01 | loss scale: 1.0 | grad norm: 50.067 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:46:52] iteration      106/30517578 | consumed samples:         6784 | elapsed time per iteration (ms): 37289.9 | throughput per GPU (TFLOP/s/GPU): 356.4 | learning rate: 1.389362E-07 | decoupled learning rate: 3.473406E-07 | global batch size:    64 | lm loss: 7.457345E-01 | loss scale: 1.0 | grad norm: 52.430 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:47:28] iteration      107/30517578 | consumed samples:         6848 | elapsed time per iteration (ms): 35509.0 | throughput per GPU (TFLOP/s/GPU): 374.2 | learning rate: 1.402470E-07 | decoupled learning rate: 3.506174E-07 | global batch size:    64 | lm loss: 6.147255E-01 | loss scale: 1.0 | grad norm: 38.607 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:48:05] iteration      108/30517578 | consumed samples:         6912 | elapsed time per iteration (ms): 37025.6 | throughput per GPU (TFLOP/s/GPU): 358.9 | learning rate: 1.415577E-07 | decoupled learning rate: 3.538942E-07 | global batch size:    64 | lm loss: 6.745399E-01 | loss scale: 1.0 | grad norm: 42.192 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:48:40] iteration      109/30517578 | consumed samples:         6976 | elapsed time per iteration (ms): 35040.0 | throughput per GPU (TFLOP/s/GPU): 379.2 | learning rate: 1.428684E-07 | decoupled learning rate: 3.571710E-07 | global batch size:    64 | lm loss: 6.276840E-01 | loss scale: 1.0 | grad norm: 39.504 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:49:15] iteration      110/30517578 | consumed samples:         7040 | elapsed time per iteration (ms): 35411.6 | throughput per GPU (TFLOP/s/GPU): 375.3 | learning rate: 1.441791E-07 | decoupled learning rate: 3.604478E-07 | global batch size:    64 | lm loss: 6.027668E-01 | loss scale: 1.0 | grad norm: 37.397 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:49:50] iteration      111/30517578 | consumed samples:         7104 | elapsed time per iteration (ms): 34662.0 | throughput per GPU (TFLOP/s/GPU): 383.4 | learning rate: 1.454898E-07 | decoupled learning rate: 3.637246E-07 | global batch size:    64 | lm loss: 5.808694E-01 | loss scale: 1.0 | grad norm: 35.723 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-11-16 18:50:25] iteration      112/30517578 | consumed samples:         7168 | elapsed time per iteration (ms): 35285.0 | throughput per GPU (TFLOP/s/GPU): 376.6 | learning rate: 1.468006E-07 | decoupled learning rate: 3.670014E-07 | global batch size:    64 | lm loss: 5.409237E-01 | loss scale: 1.0 | grad norm: 32.557 | number of skipped iterations:   0 | number of nan iterations:   0 |
